Id,SalePrice
1566,207473.66857142857
1567,82125.28571428571
1568,229472.29714285713
1569,154123.28
1570,131554.5942857143
1571,138299.41428571427
1572,143665.14285714287
1573,234267.17428571428
1574,118788.42857142857
1575,205432.10285714286
1576,217924.7142857143
1577,208992.70571428572
1578,147848.01428571428
1579,142406.3
1580,191694.73142857142
1581,138059.27714285714
1582,129138.31428571428
1583,333330.58
1584,244978.68857142856
1585,140083.67714285714
1586,75008.82
1587,110788.35714285714
1588,150569.42285714287
1589,101857.02285714286
1590,132778.53142857144
1591,105532.78571428571
1592,126580.02285714286
1593,120670.57142857143
1594,142110.95428571428
1595,131211.10857142857
1596,232714.67714285714
1597,160041.58
1598,189337.57428571428
1599,212873.24285714285
1600,193980.06285714285
1601,81480.71428571429
1602,117284.78571428571
1603,106482.35428571429
1604,282385.6
1605,251476.64571428573
1606,166815.6257142857
1607,173198.03714285715
1608,216257.64857142858
1609,204608.37142857144
1610,160574.64285714287
1611,148736.5342857143
1612,162463.1542857143
1613,166298.65714285715
1614,118254.04571428572
1615,89140.28571428571
1616,86105.71428571429
1617,90963.28571428571
1618,127204.42857142857
1619,134064.71142857143
1620,154098.84
1621,140142.9742857143
1622,155699.15142857144
1623,298811.47142857144
1624,215122.76
1625,129568.58
1626,170747.2142857143
1627,187190.1
1628,287547.5685714286
1629,175325.1257142857
1630,358205.94
1631,235043.35142857142
1632,248487.42
1633,164993.4714285714
1634,182504.82
1635,182095.57714285713
1636,163891.64
1637,172995.08857142858
1638,210953.63142857142
1639,180622.4714285714
1640,243644.24857142856
1641,182699.5
1642,215086.62
1643,225610.8142857143
1644,227688.20571428572
1645,179944.66857142857
1646,152297.37714285715
1647,161409.26571428572
1648,140755.64571428573
1649,136478.2142857143
1650,120197.00857142857
1651,120161.21428571429
1652,91676.85714285714
1653,97522.57142857143
1654,160323.54857142858
1655,155390.38285714286
1656,152614.17142857143
1657,158096.82857142857
1658,156342.5257142857
1659,143469.37714285715
1660,144663.7142857143
1661,422705.6971428571
1662,381817.78
1663,379847.4371428571
1664,422091.56
1665,311129.1828571429
1666,332735.15142857144
1667,362089.91142857145
1668,326371.17714285717
1669,300267.29714285716
1670,338518.28
1671,255289.86857142858
1672,437893.08857142855
1673,301625.7428571429
1674,251297.15714285715
1675,188455.58571428573
1676,188568.8457142857
1677,214893.32
1678,412170.4857142857
1679,381251.8
1680,330973.7542857143
1681,270961.5457142857
1682,301418.59714285715
1683,184712.98
1684,174179.71714285715
1685,175308.07142857142
1686,168650.9057142857
1687,165164.4714285714
1688,189153.46285714285
1689,192884.7742857143
1690,184372.11428571428
1691,172105.79428571428
1692,271247.96285714285
1693,167296.18857142856
1694,183962.9457142857
1695,167419.97714285715
1696,265923.08857142855
1697,168454.52285714285
1698,350368.3342857143
1699,330721.0114285714
1700,244813.7857142857
1701,267486.02571428573
1702,256496.3
1703,254559.04571428572
1704,303443.77142857143
1705,239912.84857142856
1706,394829.42285714287
1707,222813.65714285715
1708,219925.23428571428
1709,291311.39714285714
1710,224801.9942857143
1711,262235.1828571429
1712,237507.54571428572
1713,234549.66571428571
1714,218725.53142857144
1715,204116.57714285713
1716,176503.15142857144
1717,159659.59142857144
1718,138236.34
1719,206904.61714285714
1720,255320.2
1721,159067.55714285714
1722,125137.40571428572
1723,151120.81714285715
1724,214903.50285714286
1725,232997.88285714286
1726,190360.44857142857
1727,179570.89142857143
1728,184955.45142857142
1729,161904.05714285714
1730,169474.40857142856
1731,122324.56
1732,130392.33714285714
1733,124234.26285714285
1734,128680.35714285714
1735,133189.40285714285
1736,115326.3
1737,367526.7457142857
1738,213991.43142857144
1739,257011.62
1740,192180.4
1741,183675.65142857144
1742,167642.28857142857
1743,164767.36285714287
1744,321195.1
1745,225307.07428571428
1746,263189.53142857144
1747,217507.63428571427
1748,209292.91142857142
1749,158500.7142857143
1750,150049.24857142856
1751,236454.1
1752,124272.61714285714
1753,141525.97714285715
1754,215254.7857142857
1755,163895.0285714286
1756,121936.79428571429
1757,121009.80857142857
1758,148222.76857142858
1759,166114.86857142858
1760,157349.7142857143
1761,152488.00857142857
1762,171951.46857142856
1763,167139.86857142858
1764,118685.61714285714
1765,168910.04857142858
1766,170148.04857142858
1767,203655.55714285714
1768,137638.92857142858
1769,156658.50285714286
1770,138600.48571428572
1771,138716.2857142857
1772,139775.47714285715
1773,141416.5
1774,128976.51714285715
1775,129495.92857142857
1776,124098.52285714286
1777,117821.28571428571
1778,129200.73714285715
1779,121264.70571428571
1780,177133.34285714285
1781,131214.14285714287
1782,99104.34285714285
1783,130764.60857142857
1784,105591.05714285714
1785,118462.34285714285
1786,150215.67428571428
1787,163405.04857142858
1788,63096.154285714285
1789,102652.71428571429
1790,93484.85714285714
1791,190582.22857142857
1792,152629.7142857143
1793,139408.04571428572
1794,141903.34857142856
1795,136400.2857142857
1796,125907.49142857143
1797,115016.90857142858
1798,124223.80857142857
1799,114996.33714285714
1800,126253.80571428571
1801,130539.21428571429
1802,153675.46
1803,151910.46
1804,142477.64
1805,132885.7857142857
1806,109455.94857142857
1807,150323.92857142858
1808,122617.65142857142
1809,126590.53428571428
1810,146114.33142857143
1811,116333.90571428572
1812,113195.84285714285
1813,122354.75142857143
1814,104163.04
1815,70371.0
1816,105412.42571428571
1817,123221.24
1818,144512.88285714286
1819,113393.57142857143
1820,83826.0
1821,130660.15428571429
1822,152078.90857142856
1823,67967.57142857143
1824,135617.01142857142
1825,140533.41714285716
1826,106227.0
1827,114300.01142857142
1828,140139.1542857143
1829,115910.07142857143
1830,152619.7457142857
1831,164874.10571428572
1832,118014.80857142857
1833,151605.5542857143
1834,133340.97714285715
1835,169898.51714285713
1836,138499.11714285714
1837,100952.02857142857
1838,131264.67714285714
1839,92365.72571428571
1840,164143.26285714286
1841,148706.3
1842,98439.60571428572
1843,139325.62
1844,139229.0342857143
1845,145145.34285714285
1846,148762.42857142858
1847,150540.74857142856
1848,63932.0
1849,116103.75142857143
1850,127407.64285714286
1851,157934.66
1852,125194.78571428571
1853,132016.61714285714
1854,166852.31142857144
1855,148511.92
1856,218092.79142857142
1857,154132.11428571428
1858,144160.9942857143
1859,129218.20857142858
1860,153437.85714285713
1861,129310.78
1862,267651.04
1863,264624.15428571426
1864,264624.15428571426
1865,334962.73714285716
1866,327035.3685714286
1867,248977.22285714286
1868,310000.60285714286
1869,193895.64
1870,255686.39714285714
1871,258451.96857142856
1872,170897.72285714286
1873,222063.62857142856
1874,138322.1857142857
1875,205056.56
1876,194243.88285714286
1877,202099.95428571428
1878,211963.88285714286
1879,135724.8142857143
1880,137721.0657142857
1881,235615.4714285714
1882,264059.22571428574
1883,197061.99142857143
1884,220914.88571428572
1885,266501.3742857143
1886,306788.33714285714
1887,191323.61714285714
1888,290980.6857142857
1889,163462.19142857142
1890,137835.96285714285
1891,143167.82571428572
1892,111752.35428571429
1893,137755.92857142858
1894,123987.57142857143
1895,154161.24857142856
1896,122268.85714285714
1897,116827.19428571429
1898,107333.01142857142
1899,127358.97428571428
1900,142042.07142857142
1901,162885.54571428572
1902,134339.73428571428
1903,209888.08
1904,135531.7142857143
1905,181413.23428571428
1906,151799.79714285713
1907,199743.26571428572
1908,125274.69714285714
1909,136818.07714285713
1910,131800.28
1911,191252.7142857143
1912,260711.7457142857
1913,139294.30857142858
1914,73895.72571428571
1915,329419.71142857143
1916,76733.58285714286
1917,258484.1542857143
1918,138178.67142857143
1919,158107.4457142857
1920,147410.48571428572
1921,400907.6257142857
1922,332928.2942857143
1923,208808.22
1924,218919.23714285714
1925,226083.09714285715
1926,381645.3057142857
1927,137245.07142857142
1928,155111.33428571429
1929,124560.55142857143
1930,135213.74857142856
1931,138968.66
1932,140119.34857142856
1933,173797.67428571428
1934,181879.02
1935,178018.71142857143
1936,191100.91428571427
1937,181614.86285714287
1938,166929.31714285715
1939,244815.41428571427
1940,204647.2
1941,177407.99142857143
1942,192055.04
1943,205265.90285714285
1944,318818.78
1945,379590.40571428573
1946,160832.66
1947,319526.3342857143
1948,172711.59714285715
1949,225643.30571428573
1950,172701.0542857143
1951,266218.29142857145
1952,229157.44285714286
1953,162497.11714285714
1954,206765.35142857142
1955,130345.24285714286
1956,262569.27428571426
1957,162259.7457142857
1958,306740.7542857143
1959,142742.35714285713
1960,115904.0
1961,119733.65142857142
1962,92140.85714285714
1963,107071.23714285715
1964,107596.41142857143
1965,157425.44285714286
1966,152496.85142857142
1967,298182.8942857143
1968,400863.07714285713
1969,367112.51714285713
1970,405894.9914285714
1971,423058.5628571429
1972,357774.07714285713
1973,273307.79714285716
1974,317976.98
1975,438827.6142857143
1976,271881.54
1977,349641.3142857143
1978,358536.02285714285
1979,343082.34857142856
1980,192713.95428571428
1981,340690.85142857145
1982,240846.90285714285
1983,225656.9457142857
1984,170059.17428571428
1985,201264.81142857144
1986,198210.9942857143
1987,181907.85428571427
1988,179228.62
1989,189563.23428571428
1990,212715.8
1991,218400.19714285716
1992,207129.9942857143
1993,172467.79428571428
1994,241884.31142857144
1995,184149.33142857143
1996,259532.0942857143
1997,322817.0714285714
1998,334064.09142857144
1999,255902.35428571427
2000,298212.32285714283
2001,267330.5028571429
2002,224900.50285714286
2003,255192.67428571428
2004,263839.15428571426
2005,241912.63142857142
2006,230278.01714285713
2007,249728.88
2008,212329.17142857143
2009,194447.46285714285
2010,194632.1
2011,147639.24285714285
2012,178112.42857142858
2013,186052.31714285715
2014,192198.14857142858
2015,200509.63714285713
2016,195790.1857142857
2017,201979.26571428572
2018,124663.66285714286
2019,134549.46
2020,116509.69714285714
2021,115068.09142857142
2022,175280.71142857143
2023,148804.78
2024,228098.16571428571
2025,352655.4942857143
2026,181580.98571428572
2027,147850.4942857143
2028,153924.98285714287
2029,168757.10571428572
2030,290856.6285714286
2031,266624.6257142857
2032,283946.18
2033,279366.02857142856
2034,161292.62857142856
2035,202194.38857142857
2036,212830.04
2037,222399.61714285714
2038,321402.2571428571
2039,221093.9714285714
2040,380130.88857142854
2041,287125.38857142854
2042,201102.06
2043,169273.05714285714
2044,173830.17428571428
2045,210479.60857142857
2046,133190.18285714285
2047,151967.58285714284
2048,134092.12285714285
2049,133318.92571428572
2050,181543.73142857142
2051,108618.56857142856
2052,136501.5057142857
2053,138751.35714285713
2054,94070.28571428571
2055,156989.54
2056,128080.4857142857
2057,125440.92857142857
2058,214542.4714285714
2059,129856.85714285714
2060,163625.17714285714
2061,171969.8142857143
2062,135370.42857142858
2063,116273.38
2064,137914.2857142857
2065,119996.66571428571
2066,177825.6857142857
2067,139805.6
2068,134307.2742857143
2069,89016.85714285714
2070,116021.60571428572
2071,101848.0
2072,134908.26857142858
2073,136181.95142857142
2074,170374.53142857144
2075,143103.81714285715
2076,123517.55142857143
2077,146184.95428571428
2078,127448.4
2079,131505.22857142857
2080,116947.66571428571
2081,121037.05714285714
2082,121901.95714285714
2083,143957.64
2084,113613.67714285714
2085,129127.57142857143
2086,124017.24
2087,120876.48
2088,105526.71714285715
2089,97113.02285714286
2090,136137.9742857143
2091,126152.42285714285
2092,135997.25714285715
2093,136281.22857142857
2094,132814.57142857142
2095,151418.29428571428
2096,91700.71428571429
2097,102756.88
2098,148488.80857142858
2099,72346.71428571429
2100,119005.44857142857
2101,122252.95428571428
2102,145161.37714285715
2103,110559.72571428571
2104,133218.07428571428
2105,134927.33142857143
2106,88488.83142857143
2107,236717.61428571428
2108,120338.92857142857
2109,118986.36571428571
2110,126264.49714285714
2111,159417.41428571427
2112,139759.5257142857
2113,118706.32
2114,110470.96
2115,150960.45142857142
2116,118707.0
2117,147982.48571428572
2118,114954.77714285714
2119,108146.51142857142
2120,116909.60571428572
2121,112583.71428571429
2122,112949.81142857143
2123,92874.86857142857
2124,177420.25714285715
2125,134645.51142857142
2126,156463.70285714287
2127,158751.18857142856
2128,138812.17142857143
2129,109233.28571428571
2130,150192.5542857143
2131,163503.61142857143
2132,118357.1
2133,118232.22571428571
2134,121327.31142857143
2135,112871.0
2136,85119.76
2137,118488.58571428571
2138,136892.18285714285
2139,148630.0285714286
2140,136395.85714285713
2141,140627.90285714285
2142,133226.64285714287
2143,140564.96857142856
2144,120867.65714285715
2145,137185.7857142857
2146,154865.30571428573
2147,158135.10571428572
2148,125015.47428571428
2149,133453.0
2150,213608.11428571428
2151,126651.19714285714
2152,174707.82
2153,160201.5257142857
2154,107789.42857142857
2155,127605.46285714286
2156,235339.07428571428
2157,227384.14285714287
2158,236317.57428571428
2159,213602.29142857142
2160,171443.56857142856
2161,254023.80571428573
2162,432348.6057142857
2163,341575.44
2164,259651.00857142857
2165,173607.44
2166,143480.3457142857
2167,201671.26
2168,210688.74285714285
2169,193906.72857142857
2170,224048.16857142857
2171,144540.98571428572
2172,141124.92285714287
2173,160112.93714285715
2174,248403.45428571428
2175,307755.64285714284
2176,334660.8657142857
2177,258136.73714285714
2178,228543.20571428572
2179,142702.76285714286
2180,199030.07428571428
2181,191768.12857142856
2182,223859.75714285715
2183,195567.40285714285
2184,134843.0342857143
2185,137516.7
2186,146827.79428571428
2187,146757.99142857143
2188,155294.82285714286
2189,172601.05714285714
2190,89163.85714285714
2191,91446.42857142857
2192,92091.71428571429
2193,105755.85714285714
2194,106279.65142857142
2195,114429.66571428571
2196,112726.57142857143
2197,109761.72571428571
2198,150169.87142857144
2199,163293.94285714286
2200,128541.81142857143
2201,132146.30857142858
2202,202135.3457142857
2203,159877.54571428572
2204,174113.10857142857
2205,110317.06
2206,132796.14285714287
2207,231310.2
2208,227149.43142857144
2209,187722.01428571428
2210,128501.70285714285
2211,116602.80857142857
2212,117669.97714285714
2213,104121.53428571428
2214,143628.48
2215,112306.74
2216,149594.0657142857
2217,78553.0
2218,93382.85142857143
2219,86354.78285714285
2220,98628.9857142857
2221,329543.20857142855
2222,220994.11714285714
2223,256065.02
2224,217652.06285714285
2225,143242.27142857143
2226,176757.05714285714
2227,195488.92285714287
2228,289025.48285714287
2229,248507.6857142857
2230,160628.92857142858
2231,209118.99714285714
2232,179001.62
2233,177471.22285714286
2234,256082.87714285715
2235,206262.77714285714
2236,278321.2457142857
2237,349130.3028571429
2238,200325.00857142857
2239,120824.22857142857
2240,167062.08857142858
2241,150679.28285714285
2242,137300.48571428572
2243,138454.56285714285
2244,100371.80571428571
2245,97307.56857142856
2246,139849.0342857143
2247,101199.71428571429
2248,122341.28571428571
2249,124999.38285714286
2250,136879.7142857143
2251,130139.24571428572
2252,179147.97714285715
2253,156349.83714285714
2254,179373.62285714285
2255,190625.80857142858
2256,182414.07714285713
2257,199636.67714285714
2258,175730.7857142857
2259,178477.31142857144
2260,150557.87714285715
2261,198532.55142857143
2262,220996.38571428572
2263,333535.9971428571
2264,437505.9514285714
2265,162706.5657142857
2266,295624.7571428571
2267,359074.13714285713
2268,387449.33142857143
2269,163190.5942857143
2270,182840.82571428572
2271,225927.2257142857
2272,201392.98
2273,162928.26285714286
2274,172262.01714285713
2275,161963.4657142857
2276,173383.19142857142
2277,187309.2457142857
2278,151587.91714285716
2279,123350.94285714286
2280,115395.09142857142
2281,179132.86857142858
2282,180494.38
2283,94846.42857142857
2284,107549.20285714285
2285,148014.41714285716
2286,128698.74571428572
2287,333869.02857142856
2288,273118.1828571429
2289,380872.3771428571
2290,414260.83714285714
2291,317210.6885714286
2292,414617.1057142857
2293,426462.08857142855
2294,384155.59428571427
2295,429396.2657142857
2296,281133.79714285716
2297,319226.73714285716
2298,320156.3914285714
2299,366148.1971428571
2300,320315.32285714283
2301,286530.9142857143
2302,228467.30285714284
2303,241163.60285714286
2304,247987.91428571427
2305,183980.68857142856
2306,185901.85142857142
2307,189055.2857142857
2308,216933.0285714286
2309,289080.6057142857
2310,227826.2457142857
2311,189336.31142857144
2312,175716.68857142856
2313,175823.65142857144
2314,176232.20285714287
2315,174466.67714285714
2316,178912.0285714286
2317,180135.4342857143
2318,175254.4714285714
2319,176593.4
2320,181078.57714285713
2321,256398.33714285714
2322,169224.0057142857
2323,179658.42
2324,166242.95142857142
2325,215393.4657142857
2326,166350.17142857143
2327,204063.26285714286
2328,214480.30857142858
2329,184616.7857142857
2330,179961.81142857144
2331,347368.0114285714
2332,372437.34857142856
2333,308674.89714285714
2334,261165.10285714286
2335,260926.85428571427
2336,324864.92
2337,196920.35714285713
2338,286624.5628571429
2339,231797.98857142858
2340,388733.77428571426
2341,214089.80285714284
2342,240935.76857142858
2343,219097.94857142857
2344,228350.62857142856
2345,248353.56
2346,229609.18
2347,196651.41714285716
2348,229950.85142857142
2349,149308.50285714286
2350,286891.1457142857
2351,255255.81142857144
2352,244292.03142857144
2353,225652.5657142857
2354,124752.31142857143
2355,149454.63714285713
2356,149618.06857142856
2357,195452.82571428572
2358,200168.39142857143
2359,121344.97714285714
2360,122114.25428571428
2361,138460.58571428573
2362,259806.4942857143
2363,140762.0285714286
2364,150553.41142857142
2365,236322.66857142857
2366,199605.1257142857
2367,223374.38285714286
2368,196168.38571428572
2369,221678.5
2370,169888.0942857143
2371,167004.38571428572
2372,174001.40285714285
2373,276742.4314285714
2374,293315.11714285717
2375,242460.20857142858
2376,270309.7542857143
2377,358450.0114285714
2378,141684.8142857143
2379,202282.82285714286
2380,144189.2857142857
2381,159570.13714285713
2382,186337.4942857143
2383,209125.70857142858
2384,240973.01428571428
2385,148985.7142857143
2386,137703.7142857143
2387,134174.86
2388,105144.80571428571
2389,128094.23428571428
2390,135783.79142857142
2391,133749.11428571428
2392,115707.14285714286
2393,159677.53714285715
2394,144106.14285714287
2395,192118.4
2396,146828.7142857143
2397,202581.35714285713
2398,128790.57142857143
2399,62297.154285714285
2400,62862.72571428571
2401,117519.26
2402,134767.42857142858
2403,132872.28285714285
2404,141693.96
2405,157704.2857142857
2406,138566.3142857143
2407,127510.19714285714
2408,136242.49714285714
2409,131914.7857142857
2410,165175.15714285715
2411,122868.33428571429
2412,154723.7857142857
2413,138730.92857142858
2414,131992.6857142857
2415,130527.80285714286
2416,126786.85714285714
2417,128169.52285714286
2418,124883.0
2419,130784.72571428571
2420,126911.59714285714
2421,154639.15142857144
2422,119787.07142857143
2423,133353.23142857142
2424,153063.5657142857
2425,164111.94285714286
2426,128565.96285714286
2427,139001.81142857144
2428,170783.02
2429,114868.28571428571
2430,130077.46
2431,116724.97142857143
2432,133459.0
2433,143344.92857142858
2434,143019.7857142857
2435,152930.21142857143
2436,111444.0
2437,106348.76
2438,120552.18285714286
2439,119797.4
2440,124891.92571428571
2441,108204.10285714286
2442,106865.16571428571
2443,118045.21428571429
2444,128873.14285714286
2445,95336.10571428572
2446,131819.34857142856
2447,221520.42571428572
2448,149933.02
2449,116244.94
2450,155401.68857142856
2451,124939.84285714285
2452,206746.48
2453,105027.95142857142
2454,125419.89714285714
2455,107607.02857142857
2456,136885.4342857143
2457,118517.77428571429
2458,115029.05714285714
2459,111779.52285714286
2460,131452.31714285715
2461,118304.73714285715
2462,133714.13714285713
2463,118912.08285714286
2464,170287.58857142858
2465,130287.03142857143
2466,115816.37714285715
2467,144956.7542857143
2468,98469.82857142857
2469,99695.08
2470,177485.99142857143
2471,188723.92857142858
2472,184499.43142857144
2473,122250.74857142857
2474,111014.46
2475,224280.42571428572
2476,110263.73142857142
2477,131601.76
2478,159787.70857142858
2479,119768.59428571428
2480,141364.59714285715
2481,119838.04571428572
2482,134348.48571428572
2483,116259.5142857143
2484,123009.92571428571
2485,122383.80857142857
2486,152198.57142857142
2487,172410.7542857143
2488,144993.32
2489,148151.96
2490,149778.60571428572
2491,97307.04
2492,187448.62285714285
2493,136329.83428571429
2494,164357.79428571428
2495,103540.86857142857
2496,221126.74
2497,151873.11428571428
2498,116375.52285714286
2499,98699.44
2500,128375.77428571429
2501,133989.81142857144
2502,149438.84
2503,105901.53428571428
2504,194696.5257142857
2505,207608.73714285714
2506,259774.7857142857
2507,322287.76
2508,256223.12285714285
2509,220322.2542857143
2510,236050.41142857142
2511,187068.4057142857
2512,213270.59714285715
2513,218466.70285714287
2514,240320.91142857142
2515,145752.81142857144
2516,159502.95714285714
2517,133578.88571428572
2518,137318.57142857142
2519,227750.61142857143
2520,207041.58571428573
2521,194942.13428571427
2522,222379.03714285715
2523,131959.72285714286
2524,138983.81714285715
2525,145681.3142857143
2526,138161.92857142858
2527,120539.51714285715
2528,127322.44857142857
2529,132179.83714285714
2530,118129.14571428571
2531,232763.69142857142
2532,225961.45428571428
2533,197323.44
2534,242353.5657142857
2535,314985.96285714285
2536,225024.60571428572
2537,241691.56857142856
2538,185424.48
2539,189083.17142857143
2540,179748.95428571428
2541,181873.1857142857
2542,162361.04857142858
2543,129260.16571428571
2544,134347.5257142857
2545,128718.46571428572
2546,144403.44857142857
2547,141079.20857142858
2548,163299.63142857142
2549,159266.00285714286
2550,369127.9457142857
2551,145631.8
2552,123582.82
2553,90876.28571428571
2554,120683.80571428571
2555,115017.06857142856
2556,104562.98857142858
2557,116911.09428571428
2558,155399.58
2559,135323.42
2560,122327.33428571429
2561,132419.14
2562,133530.41714285716
2563,145230.04571428572
2564,170228.16285714286
2565,126168.74571428572
2566,147131.66857142857
2567,127575.5142857143
2568,187483.29714285713
2569,190510.12857142856
2570,127378.74
2571,159859.96857142856
2572,198434.29142857142
2573,226787.2257142857
2574,317086.9885714286
2575,128133.28571428571
2576,132278.34285714285
2577,155585.4
2578,97804.15428571429
2579,88502.42857142857
2580,127741.63142857143
2581,135937.25142857144
2582,122337.46285714286
2583,280220.85714285716
2584,162985.61714285714
2585,175854.63428571427
2586,198699.5542857143
2587,194219.29142857142
2588,149463.23142857142
2589,144490.90285714285
2590,214601.44285714286
2591,210818.01428571428
2592,220655.6257142857
2593,258767.49142857143
2594,172159.83714285714
2595,212652.32571428572
2596,328617.34285714285
2597,182715.07428571428
2598,272119.3057142857
2599,325897.9342857143
2600,160337.63714285713
2601,137722.98285714287
2602,89126.28571428571
2603,94849.2
2604,88706.71428571429
2605,93677.66857142857
2606,146328.20571428572
2607,172898.9457142857
2608,199789.68857142856
2609,163362.77714285714
2610,113738.99714285714
2611,152595.7142857143
2612,149782.61142857143
2613,125744.71428571429
2614,124815.7
2615,148482.30571428573
2616,136572.85714285713
2617,174954.74285714285
2618,177623.5542857143
2619,211764.34
2620,187166.62857142856
2621,184569.85714285713
2622,188236.5542857143
2623,256783.63428571427
2624,277290.97428571427
2625,333778.9371428571
2626,166468.98285714287
2627,194285.3
2628,397351.77714285714
2629,506984.20857142855
2630,345525.9485714286
2631,418167.6228571429
2632,378971.57714285713
2633,318233.1914285714
2634,391779.3085714286
2635,150620.36857142858
2636,193691.0285714286
2637,167369.91142857142
2638,255746.20571428572
2639,181141.16857142857
2640,147141.7857142857
2641,111652.14
2642,191599.84
2643,113080.5142857143
2644,129170.07142857143
2645,94896.42857142857
2646,89982.85714285714
2647,96591.61714285714
2648,140312.86
2649,141420.54285714286
2650,145196.55714285714
2651,158436.84
2652,408097.8771428571
2653,253330.81142857144
2654,242933.55714285714
2655,366821.48285714287
2656,317950.7342857143
2657,334677.53142857144
2658,282077.4142857143
2659,305714.21428571426
2660,332374.7514285714
2661,329427.65714285715
2662,330850.1257142857
2663,278244.7942857143
2664,283211.5657142857
2665,316140.2057142857
2666,284129.53142857144
2667,170989.01142857142
2668,180797.7542857143
2669,179969.0257142857
2670,286991.78571428574
2671,181588.89714285714
2672,177104.8742857143
2673,198266.7542857143
2674,194656.82571428572
2675,168784.09142857144
2676,190245.4742857143
2677,200108.9942857143
2678,264404.02571428573
2679,276197.0628571429
2680,270707.16285714286
2681,391120.14
2682,313291.0714285714
2683,514976.13714285713
2684,298490.8057142857
2685,333822.91142857145
2686,258049.2857142857
2687,330900.6257142857
2688,233378.89714285714
2689,221423.20571428572
2690,417661.92
2691,190227.30571428573
2692,130016.46571428572
2693,192584.14571428573
2694,124987.45428571428
2695,194267.59142857144
2696,185687.2742857143
2697,195107.76
2698,199715.2142857143
2699,182497.16
2700,176393.84285714285
2701,151887.95142857142
2702,121270.11714285714
2703,159708.78
2704,140537.30571428573
2705,125655.23428571428
2706,118264.33142857143
2707,125133.00857142857
2708,132398.10571428572
2709,109804.93142857144
2710,124839.28
2711,272556.89714285714
2712,361438.76
2713,170470.8
2714,149904.35714285713
2715,166112.0942857143
2716,160657.72857142857
2717,184989.28285714285
2718,233724.9942857143
2719,154878.04
2720,162594.49142857143
2721,139228.14285714287
2722,166277.05714285714
2723,146514.0285714286
2724,130086.58571428571
2725,133460.35714285713
2726,142238.35714285713
2727,170822.78285714285
2728,168574.63428571427
2729,152758.4714285714
2730,144390.35714285713
2731,116457.34285714285
2732,118695.30857142857
2733,157772.5342857143
2734,146348.86571428573
2735,134046.60571428572
2736,146079.86285714287
2737,120999.28285714285
2738,133839.86
2739,156450.5
2740,137937.54857142858
2741,150401.57142857142
2742,148913.88
2743,152167.5
2744,143128.73714285714
2745,137512.5
2746,131973.85714285713
2747,154804.97714285715
2748,126100.90285714286
2749,129117.24285714286
2750,132106.27142857143
2751,128721.14285714286
2752,227181.44285714286
2753,150390.6857142857
2754,195509.7
2755,125671.65428571429
2756,102911.72285714286
2757,79334.42857142857
2758,96873.42857142857
2759,157901.53714285715
2760,143042.12857142856
2761,141411.14285714287
2762,145606.0
2763,193114.56857142856
2764,170107.8142857143
2765,258203.52285714285
2766,145938.96285714285
2767,91300.76
2768,126030.46285714286
2769,126717.92857142857
2770,147964.4342857143
2771,120062.37714285715
2772,123152.81428571428
2773,140397.00285714286
2774,137455.94857142857
2775,136630.3457142857
2776,138900.12285714285
2777,151348.5542857143
2778,122497.19714285714
2779,122279.1
